product_name,current_price,recommended_price,action,current_demand,predicted_demand,current_profit,expected_profit,profit_change,improvement_pct
Smart Watch,5441,4896.900000000001,Decrease 10%,4.788155093887487,38.67036549270225,11687.886584179356,73353.81630310693,61665.92971892757,527.605476617117
Bluetooth Speaker,1942,1747.8,Decrease 10%,48.50951619120325,65.3570897899019,38904.631985345004,39724.03917430237,819.4071889573679,2.106194422468848
USB Cable,275,247.5,Decrease 10%,48.79985988789604,48.33955974237609,7563.978282623886,6163.293867152951,-1400.6844154709352,-18.517827036714447
USB Cable,286,314.6,Increase 10%,58.41691073817258,44.49593866645903,9697.20718253665,8658.909664492929,-1038.2975180437206,-10.707180928479627
Webcam HD,1849,1941.45,Increase 5%,64.08184334511036,54.21455511291663,41589.11633097662,40197.38188847204,-1391.7344425045812,-3.346390991885496
Mechanical Keyboard,3297,2967.3,Decrease 10%,48.932754589867685,79.55929905413112,58572.50724407162,69001.78006964794,10429.272825576321,17.805747638764284
Smart Watch,4604,4834.2,Increase 5%,51.164073554170415,23.860426241551338,82067.17398088935,43764.79381225346,-38302.380168635886,-46.67198626524559
USB Cable,282,253.8,Decrease 10%,40.0008605179761,51.93790723726629,6480.139403912129,6949.29198834623,469.1525844341013,7.239853268447726
Laptop Stand,840,756.0,Decrease 10%,50.666618812792436,62.47758024777311,15199.98564383773,13495.157333518991,-1704.8283103187387,-11.215986319104834
Mechanical Keyboard,3476,3128.4,Decrease 10%,19.081919464313778,52.260486437035,26256.72118289576,53744.6842518468,27487.963068951038,104.68924462227729
USB Cable,322,289.8,Decrease 10%,45.06323680915866,54.78161377182704,9102.773835450049,9301.918018456232,199.14418300618308,2.1877307577458582
Laptop Stand,901,810.9,Decrease 10%,58.77816170446843,57.75920487993875,21218.916375313103,15646.968601975406,-5571.947773337697,-26.259341781563894
USB Cable,321,353.1,Increase 10%,74.74197117961039,79.74345877692834,15023.136207101688,18588.200240901995,3565.064033800307,23.73049132121322
Smart Watch,4947,4452.3,Decrease 10%,55.02836746591875,84.74798357803546,107140.2314561438,123079.4965503809,15939.265094237111,14.877012003433654
Smart Watch,5327,4794.3,Decrease 10%,-1.4322763885513694,18.561965165393485,-3332.9071561590367,33305.734096265536,36638.641252424575,0.0
Mechanical Keyboard,3330,3163.5,Decrease 5%,68.11272572987198,83.47646429416949,83778.65264774254,88777.21977684925,4998.567129106712,5.966397132362335
Laptop Stand,865,908.25,Increase 5%,74.13178144205078,68.89181504841129,24092.828968666505,25369.410891577456,1276.581922910951,5.298597041348638
Mechanical Keyboard,3255,2929.5,Decrease 10%,9.410241611367182,32.54489911729982,10868.829061129096,26995.9938178002,16127.164756671105,148.37996499869283
Webcam HD,2081,1976.9499999999998,Decrease 5%,71.6062007989177,82.80794725950061,63085.06290384649,64337.63462326898,1252.5717194224926,1.9855282086849113
Power Bank,1525,1372.5,Decrease 10%,48.0181544885202,64.89939868589727,30011.346555325126,30664.96587908646,653.6193237613334,2.1779073543281484
Smart Watch,5103,4592.7,Decrease 10%,44.013421269804454,82.22053552630575,92560.22493039876,130952.64693274716,38392.422002348394,41.47831536841858
Gaming Mouse,1354,1218.6000000000001,Decrease 10%,43.377958583452994,47.81470316674421,24898.94822690202,20971.528808934017,-3927.4194179680017,-15.77343501491613
Mechanical Keyboard,3571,3392.45,Decrease 5%,59.31783807074847,82.88724626783542,87256.539802071,107127.62143886388,19871.08163679288,22.773171709384293
